name,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,cluster,html,id,sh_score
Aquarela Do Brasil                                                                                                                                                               ,Carlos Barbosa-Lima                             ,0.4004849019175667,0.25198481529175043,0.5495759377459124,0.0,0.04354897000361402,0.9668674698795181,0.914720812182741,0.09640405696137692,0.43339548373731096,0.75,22,https://open.spotify.com/track/3ftxaxht5yQW99vNcibmUC,3ftxaxht5yQW99vNcibmUC ,0.1846169402546549
Brigas Nunca Mais                                                                                                                                                                ,Brazilian Jazz                                  ,0.5173021820586291,0.27598530250164083,0.6458643000786919,1.0,0.04174195880014456,0.9759036144578314,0.898477157360406,0.12508964245466653,0.26973275326289625,0.75,12,https://open.spotify.com/track/5gvBgfXusUpxjOWHyYJXVg,5gvBgfXusUpxjOWHyYJXVg ,0.24076850658458362
Águas De Março                                                                                                                                                                   ,Antônio Carlos Jobim                            ,0.6385276614502976,0.5519909054153801,0.7677056920521115,1.0,0.18865196964221176,0.8353413654618473,0.0,0.11382030529658847,0.4706857261238864,0.75,21,https://open.spotify.com/track/4P9HLmNcE6dUUvsPUvl3gs,4P9HLmNcE6dUUvsPUvl3gs ,0.205333149522628
Aquarela Do Brasil                                                                                                                                                               ,Voyager                                         ,0.4291381970465066,0.1449826431476559,0.5393459823380257,1.0,0.0466208890495121,0.9407630522088355,0.932994923857868,0.0676160229484684,0.2945929148539465,0.5,12,https://open.spotify.com/track/3pjbCjL1IlqOfuQ8YOkX6o,3pjbCjL1IlqOfuQ8YOkX6o ,0.12706079892791425
Chega De Saudade                                                                                                                                                                 ,João Gilberto                                   ,0.4037910513555213,0.24498467318886577,0.6212949199965025,0.0,0.02005782435851102,0.7379518072289157,0.0,0.1824608134412458,0.6902838201781645,0.75,10,https://open.spotify.com/track/65GsUbgQju5Mh0Ab7CRUWB,65GsUbgQju5Mh0Ab7CRUWB ,0.2691926053054781
Don't Stop the Carnival                                                                                                                                                          ,Sonny Rollins                                   ,0.46440379105135554,0.5249903573042534,0.7252338900061204,1.0,0.06577520780628839,0.570281124497992,0.0,0.6803606187890586,0.8259788688626475,0.75,27,https://open.spotify.com/track/014sDbzN0MSugmC703Ic4h,014sDbzN0MSugmC703Ic4h ,0.11575960082352699
Rebel Rebel                                                                                                                                                                      ,Seu Jorge                                       ,0.7884064359709059,0.20598388147279392,0.628377196817347,0.0,0.05493314058547162,0.8825301204819278,0.00031776649746192894,0.13226103882798895,0.5525170913610938,0.75,10,https://open.spotify.com/track/2rIzPAaLY6ocCanj5H7edQ,2rIzPAaLY6ocCanj5H7edQ ,0.22844496989929544
Rosa Morena - Live At Carnegie Hall/1964                                                                                                                                         ,Stan Getz                                       ,0.5173021820586291,0.13398241984312284,0.3843883885634344,1.0,0.11619082038308638,0.9096385542168676,0.12284263959390862,0.699825837516648,0.4706857261238864,0.75,15,https://open.spotify.com/track/37H0kOistSqxRH8rObQeIe,37H0kOistSqxRH8rObQeIe ,0.26958510534372204
Karoliina Kaunis                                                                                                                                                                 ,Maria Gasolina                                  ,0.7641613400925722,0.21498406417650281,0.628114890268427,0.0,0.4886158294181423,0.6204819277108434,0.004710659898477157,0.08226616125396989,0.37538844002486016,0.75,34,https://open.spotify.com/track/7BlLxHwobm2gHjXev9dNVe,7BlLxHwobm2gHjXev9dNVe ,0.07689018678868834
"Brigas, Nunca Mais                                                                                                                                                             ",João Gilberto                                   ,0.48093453824112853,0.24198461228762946,0.6527498469878463,1.0,0.01915431875677629,0.7048192771084337,0.0,0.16606905030222313,0.7389683032939713,0.75,21,https://open.spotify.com/track/4WfT503LMc9zLewdsok9un,4WfT503LMc9zLewdsok9un ,0.24702513935188203
Aquarela Do Brasil                                                                                                                                                               ,Gal Costa                                       ,0.5437513775622659,0.5499908648145558,0.6777345457724927,1.0,0.6783520057824358,0.8032128514056226,0.000734010152284264,0.9170166991086981,0.6830329397141082,0.75,15,https://open.spotify.com/track/1wo6p8AMWXREZVowQCa4BC,1wo6p8AMWXREZVowQCa4BC ,0.13792660878734664
Kaipuusamba                                                                                                                                                                      ,Maria Gasolina                                  ,0.531628829623099,0.2239842468802117,0.6181691002885371,1.0,0.06667871340802313,0.7771084337349399,0.09005076142131979,0.10562442372707716,0.5307644499689248,0.75,21,https://open.spotify.com/track/1htDFdG7K6pW07cuIanjGG,1htDFdG7K6pW07cuIanjGG ,0.41744988506410985
Batida Diferente                                                                                                                                                                 ,Cannonball Adderley                             ,0.6010579678201454,0.48498954528776933,0.7320101425198915,1.0,0.051680520419226605,0.8795180722891567,0.8538071065989847,0.11791824608134414,0.6985705407085145,0.75,30,https://open.spotify.com/track/09VxH0oobfXR1bRXZ78VXP,09VxH0oobfXR1bRXZ78VXP ,0.4085613820597925
Team Zissou                                                                                                                                                                      ,Seu Jorge                                       ,0.6164866651972669,0.4019878603535652,0.7179986010317391,1.0,0.02312974340440911,0.8734939759036146,0.07126903553299492,0.08861796947034117,0.8000828672053035,0.75,21,https://open.spotify.com/track/7bM4h5zu7FkChGbSeozZVN,7bM4h5zu7FkChGbSeozZVN ,0.06755225697213756
Parabens                                                                                                                                                                         ,Marcos Valle                                    ,0.7465285430901477,0.8019959805184047,0.7942860890093555,1.0,0.03577882182869534,0.014658634538152611,0.3512690355329949,0.08072943345968653,0.47275740625647394,0.75,28,https://open.spotify.com/track/596scNUBRpj2AygfaBVyTj,596scNUBRpj2AygfaBVyTj ,0.107785120841889
O Amor Em Paz                                                                                                                                                                    ,Cannonball Adderley                             ,0.6859158033943135,0.2809854040037013,0.6966206172947451,0.0,0.020780628839898806,0.9769076305220884,0.8974619289340101,0.10664890892326608,0.4313238036047234,0.75,22,https://open.spotify.com/track/4PwzeZs0cTVuzZbCmw85hc,4PwzeZs0cTVuzZbCmw85hc ,0.3259237865526188
Once Again                                                                                                                                                                       ,Stan Getz                                       ,0.620894864447873,0.3309864190243062,0.6570779050450293,1.0,0.026382363570654127,0.8493975903614458,0.07928934010152285,0.06874295666427621,0.5835922933499067,0.75,21,https://open.spotify.com/track/22QBm5IGpx49Ggg7b0DMhL,22QBm5IGpx49Ggg7b0DMhL ,0.4392882783429416
Mariana                                                                                                                                                                          ,Bïa                                             ,0.8501212254793916,0.42998842876510396,0.7911165515432368,0.0,0.1452837007589447,0.5060240963855422,0.0,0.22753816207355806,0.8249430287963537,0.75,18,https://open.spotify.com/track/4Lx7fiZRVb7j4U1xFZ9fyo,4Lx7fiZRVb7j4U1xFZ9fyo ,0.14325079881245087
Mariana                                                                                                                                                                          ,Seu Jorge                                       ,0.6142825655719638,0.5259903776046655,0.7381306286613621,0.0,0.027105168052041925,0.5401606425702812,0.3949238578680203,0.09640405696137692,0.9440646364201367,0.75,10,https://open.spotify.com/track/2BkIiZYOniMrWBBlADyVNX,2BkIiZYOniMrWBBlADyVNX ,0.0008413299731536197
Carnaval Inesquecível Na Cidade Alta                                                                                                                                             ,Mundo Livre S/A                                 ,0.7564469914040115,0.5569910069174405,0.7574101600069948,1.0,0.06920852909288037,0.052108433734939764,0.0019086294416243653,0.04313082675955333,0.6975347006422208,0.75,9,https://open.spotify.com/track/4lnLWhIiUKxq4Rh898vkVk,4lnLWhIiUKxq4Rh898vkVk ,0.025491542458486224
Garota De Ipanema                                                                                                                                                                ,Leila Pinheiro                                  ,0.7388141944015869,0.1449826431476559,0.5617513333916235,1.0,0.0513191181785327,0.8785140562248996,1.4010152284263958e-05,0.12304067206228873,0.5597679718251503,0.75,21,https://open.spotify.com/track/1b0Mc4h1XFArQAnQYBmIQb,1b0Mc4h1XFArQAnQYBmIQb ,0.4236064985908506
Corcovado - Remastered                                                                                                                                                           ,Cannonball Adderley                             ,0.7839982367202998,0.27798534310246503,0.595982338025706,1.0,0.044271774485001816,0.7228915662650602,0.6710659898477157,0.2900317590410819,0.7482908638906153,0.75,30,https://open.spotify.com/track/5Q2pilVN5fcIfzWGF9aGvV,5Q2pilVN5fcIfzWGF9aGvV ,0.34808041089700653
O Pato (The Duck) - Live At Carnegie Hall/1964                                                                                                                                   ,João Gilberto                                   ,0.61869076482257,0.17998335366207935,0.4564571128792515,1.0,0.07101554029634984,0.8785140562248996,0.8395939086294415,0.7039237783014036,0.8953801533043297,0.75,30,https://open.spotify.com/track/1SEK1Yd01136xaLxAe0G70,1SEK1Yd01136xaLxAe0G70 ,0.2466244287109979
August Day Song                                                                                                                                                                  ,Bebel Gilberto                                  ,0.7255895966497685,0.29398566790905856,0.679024219638017,0.0,0.02873147813516444,0.6044176706827309,0.007309644670050761,0.11689376088515523,0.2251916304122643,0.75,34,https://open.spotify.com/track/7fnFmtEpfKLnJRkayFeeZ5,7fnFmtEpfKLnJRkayFeeZ5 ,0.15778660294421673
Os Grilos                                                                                                                                                                        ,Marcos Valle                                    ,0.5657923738152963,0.804996041419641,0.723069860977529,0.0,0.093964582580412,0.3744979919678715,0.4964467005076142,0.07427517672369635,0.6985705407085145,0.75,25,https://open.spotify.com/track/5ZItv6TcaDqcf8Jp2se0po,5ZItv6TcaDqcf8Jp2se0po ,-0.018464923224300003
Saudade Fez Um Samba                                                                                                                                                             ,João Gilberto                                   ,0.7123649988979501,0.30298585061276745,0.6498207571915711,1.0,0.05565594506685942,0.820281124497992,0.0,0.07837311750845202,0.8953801533043297,0.75,21,https://open.spotify.com/track/0OIXsw1P2SZvF6T2qsFFzS,0OIXsw1P2SZvF6T2qsFFzS ,0.03287836379502047
OBI                                                                                                                                                                              ,Toots Thielemans                                ,0.5580780251267357,0.31398607391730055,0.5789324123458949,0.0,0.09667509938561618,0.7590361445783133,0.00044873096446700506,0.07540211043950416,0.32877563704164076,0.75,16,https://open.spotify.com/track/1FSrV96XeBhJZQ4qIaOR79,1FSrV96XeBhJZQ4qIaOR79 ,0.09828454085547127
Mas Que Nada                                                                                                                                                                     ,Jorge Ben Jor                                   ,0.4897509367423407,0.5659911896211494,0.806592637929527,0.0,0.01048066498012288,0.5652610441767068,1.7766497461928932e-05,0.08124167605778097,0.573233892686969,0.75,34,https://open.spotify.com/track/418er4nP9ZkcjB8oNzTEgb,418er4nP9ZkcjB8oNzTEgb ,0.055463758355560666
Laia Ladia                                                                                                                                                                       ,Brazilian Jazz                                  ,0.3608111086621115,0.46898922048117575,0.6758983999300515,0.0,0.034875316226960607,0.22690763052208837,0.04304568527918781,0.06464501587952055,0.5069401284441682,0.75,7,https://open.spotify.com/track/5BUYtDh62uirLH4vMnE2dA,5BUYtDh62uirLH4vMnE2dA ,0.10926967485186456
Triste                                                                                                                                                                           ,Brazilian Jazz                                  ,0.6065682168834031,0.3399866017280151,0.715943866398531,1.0,0.020599927719551867,0.9096385542168676,0.8720812182741116,0.08872041798996007,0.45514812512948,0.75,30,https://open.spotify.com/track/5v8WqKhW9CBk2WF9PAcSIw,5v8WqKhW9CBk2WF9PAcSIw ,0.23532922322896288
Só Danço Samba                                                                                                                                                                   ,Stan Getz                                       ,0.6076702666960546,0.2789853634028771,0.707659351228469,1.0,0.05926996747379833,0.8413654618473896,0.4446700507614213,0.12304067206228873,0.6809612595815207,0.75,30,https://open.spotify.com/track/4Wzym5Rbnn8Ny8rFqEObm1,4Wzym5Rbnn8Ny8rFqEObm1 ,-0.013500216354457016
Samba Triste                                                                                                                                                                     ,Stan Getz                                       ,0.6363235618249945,0.18998355666620034,0.4795838069423799,0.0,0.08131550415612575,0.8443775100401607,0.267005076142132,0.11177133490421065,0.6913196602444582,0.75,10,https://open.spotify.com/track/0KY71RFPZJPqR04jOQFUw2,0KY71RFPZJPqR04jOQFUw2 ,0.24544345186428482
País Tropical                                                                                                                                                                    ,Wilson Simonal                                  ,0.7145690985232532,0.5989918595347486,0.7626562909853982,1.0,0.019877123238164075,0.6957831325301205,0.0,0.29208072943345975,0.929562875492024,0.75,27,https://open.spotify.com/track/5bcc5zWUX4zjCnAvyyuHu4,5bcc5zWUX4zjCnAvyyuHu4 ,0.27527758325874596
Coracao Vagabundo                                                                                                                                                                ,Toots Thielemans                                ,0.5779149217544632,0.05058072678875382,0.5298155110605928,1.0,0.07607517166606431,0.9046184738955824,0.16548223350253807,0.05982993545743265,0.1102133830536565,1.0,31,https://open.spotify.com/track/219DjV3d1L9rHlhNgQ5QQB,219DjV3d1L9rHlhNgQ5QQB ,0.1495939254915095
Pais Tropical                                                                                                                                                                    ,Sergio Mendes & Brasil '66                      ,0.7068547498346924,0.5849915753289793,0.7522733234239748,1.0,0.03939284423563426,0.4859437751004016,0.0,0.8237885462555067,0.8549823907188729,0.75,32,https://open.spotify.com/track/78u9OrQFHqmEWemJQrQQIE,78u9OrQFHqmEWemJQrQQIE ,0.09575717387287022
Life On Mars?                                                                                                                                                                    ,Seu Jorge                                       ,0.6616707075159798,0.14798270404889222,0.6058625513683658,1.0,0.048970003614022414,0.8965863453815262,0.0017766497461928932,0.10869787931564391,0.26144603273254613,0.75,21,https://open.spotify.com/track/6CWSXBQ2QwIqtRVDCGZatZ,6CWSXBQ2QwIqtRVDCGZatZ ,0.09793307306408974
Apelo                                                                                                                                                                            ,Brazilian Jazz                                  ,0.4919550363676438,0.25198481529175043,0.6628267902421963,0.0,0.049873509215757145,0.9226907630522089,0.8761421319796954,0.10255096813851042,0.18686554795939506,0.75,22,https://open.spotify.com/track/4az3kPwzJjdQBb8bYaYhy0,4az3kPwzJjdQBb8bYaYhy0 ,0.11125526627102252
"O Que É, O Que É                                                                                                                                                               ",Cesar Camargo Mariano & Romero Lubambo          ,0.7013445007714348,0.3219862363205973,0.6238086910903209,1.0,0.026382363570654127,0.9819277108433735,0.8923857868020304,0.06433767032066388,0.661280298321939,0.75,30,https://open.spotify.com/track/7a1STMihNJUyRxHGxDAFP8,7a1STMihNJUyRxHGxDAFP8 ,0.3802632239133389
Maroca                                                                                                                                                                           ,Mundo Livre                                     ,0.6528543090147675,0.724994417386673,0.8002972807554428,0.0,0.01626310083122516,0.033634538152610444,0.02883248730964467,0.1701669910869788,0.5815206132173192,0.75,26,https://open.spotify.com/track/4JrQ68jT83CXIyVZTHj4Rx,4JrQ68jT83CXIyVZTHj4Rx ,0.15786469903435857
Apelo                                                                                                                                                                            ,Jenny Chi                                       ,0.5195062816839321,0.1529828055509527,0.7078779400192358,1.0,0.023491145645103004,0.926706827309237,0.00013299492385786802,0.11689376088515523,0.14957530557281953,0.75,31,https://open.spotify.com/track/55OpI2p7uXEzsDuhNf7Kzn,55OpI2p7uXEzsDuhNf7Kzn ,0.2142915515283112
Samba Da Minha Terra - Live At Carnegie Hall/1964                                                                                                                                ,Stan Getz                                       ,0.5690985232532509,0.3219862363205973,0.46498207571915706,0.0,0.2808095410191543,0.8825301204819278,0.6020304568527918,0.699825837516648,0.8135487880671224,0.75,22,https://open.spotify.com/track/1BTO5gV9xSAB7EOBKSlcFY,1BTO5gV9xSAB7EOBKSlcFY ,0.03595530087653798
Corcovado                                                                                                                                                                        ,Stan Getz                                       ,0.5184042318712806,0.09018153068507291,0.5691177756404651,0.0,0.04391037224430791,0.9297188755020082,0.007939086294416245,0.2818358774715706,0.3567433188315724,0.75,16,https://open.spotify.com/track/0bQViEvXvH8iNl8hRRkU5o,0bQViEvXvH8iNl8hRRkU5o ,0.30558946936449766
Chega de Saudade                                                                                                                                                                 ,Jenny Chi                                       ,0.7553449415913599,0.36798717013955384,0.7210588441024743,1.0,0.049150704734369347,0.8333333333333334,0.002964467005076142,0.143530375986067,0.5825564532836129,0.75,21,https://open.spotify.com/track/1dtPIHAk2W9tn9WVW6hMzS,1dtPIHAk2W9tn9WVW6hMzS ,0.35214205359425893
Coisa Feita                                                                                                                                                                      ,Toots Thielemans                                ,0.5724046726912057,0.3419866423288393,0.5907799248054559,1.0,0.03505601734730755,0.8825301204819278,0.8253807106598984,0.10050199774613258,0.7814377460120157,0.75,30,https://open.spotify.com/track/7ArXv6K80rPeN38OtKOU00,7ArXv6K80rPeN38OtKOU00 ,0.4167729348541378
Felicia and Bianca                                                                                                                                                               ,Toots Thielemans                                ,0.5679964734405994,0.2739852619008166,0.5645492699134388,0.0,0.04445247560534875,0.6887550200803214,0.34822335025380713,0.09333060137281017,0.6302050963331262,0.75,10,https://open.spotify.com/track/0OSEW45vRnj45QdIpV1NY4,0OSEW45vRnj45QdIpV1NY4 ,0.22795303363762717
Rosa Morena                                                                                                                                                                      ,Dorival Caymmi                                  ,0.5139960326206745,0.48898962648941774,0.7180860365480457,0.0,0.02312974340440911,0.20682730923694778,0.0,0.09640405696137692,0.7223948622332711,0.75,23,https://open.spotify.com/track/5p62Lc3ALej4hOuClxLGUx,5p62Lc3ALej4hOuClxLGUx ,0.036048972428470445
Insensatez                                                                                                                                                                       ,Stan Getz                                       ,0.6726912056424951,0.18698349576496406,0.6209888956894289,1.0,0.02602096132996025,0.9487951807228916,0.6274111675126903,0.095379571765188,0.2956287549202403,0.75,30,https://open.spotify.com/track/3F6mq6sojBFJxYbfjBwqMT,3F6mq6sojBFJxYbfjBwqMT ,0.026693022708037698
Menina Moca                                                                                                                                                                      ,Stan Getz                                       ,0.587833370068327,0.47498934228364836,0.735398268776777,0.0,0.019877123238164075,0.8002008032128515,0.00037868020304568525,0.1209917016699109,0.7969753470064221,0.75,10,https://open.spotify.com/track/5LtticIcN2PoWNV43w3Xmm,5LtticIcN2PoWNV43w3Xmm ,0.39653960346520883
So Nice (Summer Samba)                                                                                                                                                           ,Marcos Valle                                    ,0.7862023363456029,0.491989687390654,0.7199003235114103,1.0,0.030899891579327793,0.5512048192771085,0.0,0.09435508656899909,0.8311580691941163,0.75,27,https://open.spotify.com/track/0i4xlmrZ5NVmx6VWSqBeAq,0i4xlmrZ5NVmx6VWSqBeAq ,0.10524263091023624
Santa Maria de Feira                                                                                                                                                             ,Devendra Banhart                                ,0.531628829623099,0.37698735284326274,0.703746611873743,1.0,0.018792916516082406,0.9367469879518073,0.32385786802030453,0.14250589078987808,0.7348249430287963,0.75,21,https://open.spotify.com/track/7Lh1a33hTfzJW42Hf7OTmn,7Lh1a33hTfzJW42Hf7OTmn ,0.1619188945016884
Já Sei Namorar - 2004 Digital Remaster                                                                                                                                           ,Tribalistas                                     ,0.6726912056424951,0.8219963865266465,0.8244950598933286,0.0,0.06216118539934948,0.6726907630522089,0.0011675126903553299,0.12406515725847765,0.8425523099233477,0.75,18,https://open.spotify.com/track/0mr34YS5FIX0b2mi03HuhE,0mr34YS5FIX0b2mi03HuhE ,0.2542206414136238
Blue Bossa                                                                                                                                                                       ,Tete Montoliu                                   ,0.5944456689442362,0.5179902152013687,0.6770132027629623,1.0,0.059089266353451395,0.8263052208835341,0.883248730964467,0.19373015059932386,0.9761756784752433,0.75,30,https://open.spotify.com/track/6uHi0xmyuv7NI0nyVeXjXE,6uHi0xmyuv7NI0nyVeXjXE ,0.3624638303211584
Aguas De Março                                                                                                                                                                   ,Tempo Rei                                       ,0.8126515318492397,0.41098804305727404,0.7505464719769169,0.0,0.12106975063245391,0.7931726907630523,0.0,0.09230611617662127,0.6074166148746633,0.75,10,https://open.spotify.com/track/40RMFaZwnpzMqqqFewk0jk,40RMFaZwnpzMqqqFewk0jk ,0.24639963201164863
Bossa Dorado                                                                                                                                                                     ,Pete Krebs & The Kung Pao Chi                   ,0.7939166850341636,0.44598875357169754,0.6792428084287837,1.0,0.04933140585471629,0.7108433734939759,0.8558375634517765,0.10972236451183282,0.8404806297907602,0.75,30,https://open.spotify.com/track/761Z36M57ALRBS2TsGMg7X,761Z36M57ALRBS2TsGMg7X ,0.3863101358007752
Orange Afternoon                                                                                                                                                                 ,Bebe                                            ,0.6120784659466608,0.6299924888475237,0.7343927603392497,1.0,0.04011564871702204,0.4317269076305221,0.24771573604060912,0.10459993853088825,0.5566604516262689,0.75,39,https://open.spotify.com/track/7DWWkZl6SvvIKzGGzIIKYi,7DWWkZl6SvvIKzGGzIIKYi ,0.26688826377116354
Homens                                                                                                                                                                           ,Manu Chao                                       ,0.7454264932774961,0.43898861146881285,0.7070035848561685,0.0,0.05439103722443078,0.7991967871485944,0.0004812182741116751,0.08523716832291775,0.9865340791381809,0.75,10,https://open.spotify.com/track/19SaQ50zJG69AUrr4uBkAS,19SaQ50zJG69AUrr4uBkAS ,0.2421264155489225
"Lisboa, Menina E Moça                                                                                                                                                          ",Som Ibérico                                     ,0.5117919329953714,0.5779914332260945,0.7379994753869021,0.0,0.05041561257679798,0.7188755020080322,0.7137055837563451,0.0785780145476898,0.5670188522892065,0.75,22,https://open.spotify.com/track/3b0raPrfKei6JVvSpjS2xW,3b0raPrfKei6JVvSpjS2xW ,0.2489437053360005
Lisboa menina e moça                                                                                                                                                             ,Various Artists                                 ,0.7145690985232532,0.3329864596251304,0.7380213342659787,0.0,0.010661366100469825,0.8654618473895582,0.0006030456852791877,0.08257350681282656,0.7638284648850217,0.75,10,https://open.spotify.com/track/1ygyaDfAly6uDoRi6bm3yU,1ygyaDfAly6uDoRi6bm3yU ,0.40584349483004956
