name,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,cluster,html,id,sh_score
Carnaval Inesquecível Na Cidade Alta                                                                                                                                             ,Mundo Livre S/A                                 ,0.7714581178903827,0.557,0.8190799126210426,1.0,0.06633986928104575,0.052108433734939764,0.0019086294416243653,0.053698074974670724,0.7035532994923857,0.8,1,https://open.spotify.com/track/4lnLWhIiUKxq4Rh898vkVk,4lnLWhIiUKxq4Rh898vkVk ,0.425086620678428
Garota De Ipanema                                                                                                                                                                ,Leila Pinheiro                                  ,0.7549120992761117,0.145,0.6731603143034136,1.0,0.05555555555555555,0.8785140562248996,1.4010152284263958e-05,0.13272543059777103,0.5685279187817259,0.8,2,https://open.spotify.com/track/1b0Mc4h1XFArQAnQYBmIQb,1b0Mc4h1XFArQAnQYBmIQb ,0.4624624901340665
Corcovado - Remastered                                                                                                                                                           ,Cannonball Adderley                             ,0.797311271975181,0.278,0.6986893156401813,1.0,0.051307189542483665,0.7228915662650602,0.6710659898477157,0.2978723404255319,0.7532994923857868,0.8,2,https://open.spotify.com/track/5Q2pilVN5fcIfzWGF9aGvV,5Q2pilVN5fcIfzWGF9aGvV ,0.026799309275502066
O Pato (The Duck) - Live At Carnegie Hall/1964                                                                                                                                   ,João Gilberto                                   ,0.642192347466391,0.18,0.5946333670242248,1.0,0.06742919389978214,0.8785140562248996,0.8395939086294415,0.707193515704154,0.8974619289340101,0.8,4,https://open.spotify.com/track/1SEK1Yd01136xaLxAe0G70,1SEK1Yd01136xaLxAe0G70 ,0.11637754754233261
August Day Song                                                                                                                                                                  ,Bebel Gilberto                                  ,0.7425025853154085,0.294,0.7606207818460435,0.0,0.041938997821350764,0.6044176706827309,0.007309644670050761,0.12664640324214793,0.24060913705583753,0.8,5,https://open.spotify.com/track/7fnFmtEpfKLnJRkayFeeZ5,7fnFmtEpfKLnJRkayFeeZ5 ,0.10915737525727857
Os Grilos                                                                                                                                                                        ,Marcos Valle                                    ,0.5925542916235781,0.805,0.7934694010628933,0.0,0.0812636165577342,0.3744979919678715,0.4964467005076142,0.0844984802431611,0.7045685279187817,0.8,5,https://open.spotify.com/track/5ZItv6TcaDqcf8Jp2se0po,5ZItv6TcaDqcf8Jp2se0po ,0.08614276982338485
Saudade Fez Um Samba                                                                                                                                                             ,João Gilberto                                   ,0.7300930713547052,0.303,0.7388412506928369,1.0,0.05816993464052288,0.820281124497992,0.0,0.08855116514690983,0.8974619289340101,0.8,2,https://open.spotify.com/track/0OIXsw1P2SZvF6T2qsFFzS,0OIXsw1P2SZvF6T2qsFFzS ,0.37429184891393313
OBI                                                                                                                                                                              ,Toots Thielemans                                ,0.5853154084798345,0.314,0.6859737211046265,0.0,0.08289760348583879,0.7590361445783133,0.00044873096446700506,0.08561296859169201,0.34213197969543147,0.8,6,https://open.spotify.com/track/1FSrV96XeBhJZQ4qIaOR79,1FSrV96XeBhJZQ4qIaOR79 ,0.04253964694066987
Mas Que Nada                                                                                                                                                                     ,Jorge Ben Jor                                   ,0.5211995863495347,0.566,0.8557595122428352,0.0,0.03093681917211329,0.5652610441767068,1.7766497461928932e-05,0.09138804457953395,0.581725888324873,0.8,5,https://open.spotify.com/track/418er4nP9ZkcjB8oNzTEgb,418er4nP9ZkcjB8oNzTEgb ,0.39392487077160276
Laia Ladia                                                                                                                                                                       ,Brazilian Jazz                                  ,0.4002068252326784,0.469,0.7582895895145252,0.0,0.045642701525054466,0.22690763052208837,0.04304568527918781,0.07497467071935157,0.5167512690355329,0.8,5,https://open.spotify.com/track/5BUYtDh62uirLH4vMnE2dA,5BUYtDh62uirLH4vMnE2dA ,0.38147004388679234
Triste                                                                                                                                                                           ,Brazilian Jazz                                  ,0.6308169596690797,0.34,0.7881549346288025,1.0,0.03703703703703704,0.9096385542168676,0.8720812182741116,0.0987841945288754,0.46598984771573604,0.8,4,https://open.spotify.com/track/5v8WqKhW9CBk2WF9PAcSIw,5v8WqKhW9CBk2WF9PAcSIw ,0.37874095927940815
Só Danço Samba                                                                                                                                                                   ,Stan Getz                                       ,0.6318510858324716,0.279,0.781976459848065,1.0,0.06034858387799564,0.8413654618473896,0.4446700507614213,0.13272543059777103,0.6873096446700507,0.8,2,https://open.spotify.com/track/4Wzym5Rbnn8Ny8rFqEObm1,4Wzym5Rbnn8Ny8rFqEObm1 ,0.21232479395177922
Samba Triste                                                                                                                                                                     ,Stan Getz                                       ,0.6587383660806618,0.19,0.6118809298686054,0.0,0.07363834422657951,0.8443775100401607,0.267005076142132,0.12158054711246201,0.6974619289340102,0.8,6,https://open.spotify.com/track/0KY71RFPZJPqR04jOQFUw2,0KY71RFPZJPqR04jOQFUw2 ,0.19270026988594033
País Tropical                                                                                                                                                                    ,Wilson Simonal                                  ,0.7321613236814891,0.599,0.8229924032473672,1.0,0.03660130718954248,0.6957831325301205,0.0,0.2998986828774063,0.9309644670050761,0.8,2,https://open.spotify.com/track/5bcc5zWUX4zjCnAvyyuHu4,5bcc5zWUX4zjCnAvyyuHu4 ,0.2030021950195824
Coracao Vagabundo                                                                                                                                                                ,Toots Thielemans                                ,0.6039296794208894,0.0506,0.6493430276156631,1.0,0.070479302832244,0.9046184738955824,0.16548223350253807,0.07021276595744681,0.12791878172588833,1.0,2,https://open.spotify.com/track/219DjV3d1L9rHlhNgQ5QQB,219DjV3d1L9rHlhNgQ5QQB ,0.13675388627443963
Pais Tropical                                                                                                                                                                    ,Sergio Mendes & Brasil '66                      ,0.7249224405377456,0.585,0.8152489322160998,1.0,0.048366013071895426,0.4859437751004016,0.0,0.8257345491388045,0.8578680203045684,0.8,2,https://open.spotify.com/track/78u9OrQFHqmEWemJQrQQIE,78u9OrQFHqmEWemJQrQQIE ,-0.003475476942302885
Life On Mars?                                                                                                                                                                    ,Seu Jorge                                       ,0.6825232678386763,0.148,0.7060578396530925,1.0,0.054139433551198254,0.8965863453815262,0.0017766497461928932,0.11854103343465047,0.27614213197969545,0.8,2,https://open.spotify.com/track/6CWSXBQ2QwIqtRVDCGZatZ,6CWSXBQ2QwIqtRVDCGZatZ ,0.4068271425871865
Apelo                                                                                                                                                                            ,Brazilian Jazz                                  ,0.5232678386763185,0.252,0.7485409670372665,0.0,0.054684095860566447,0.9226907630522089,0.8761421319796954,0.11246200607902737,0.20304568527918782,0.8,6,https://open.spotify.com/track/4az3kPwzJjdQBb8bYaYhy0,4az3kPwzJjdQBb8bYaYhy0 ,0.48035307921089093
"O Que É, O Que É                                                                                                                                                               ",Cesar Camargo Mariano & Romero Lubambo          ,0.7197518097207859,0.322,0.7194418180039777,1.0,0.04052287581699346,0.9819277108433735,0.8923857868020304,0.07467071935157042,0.6680203045685279,0.8,4,https://open.spotify.com/track/7a1STMihNJUyRxHGxDAFP8,7a1STMihNJUyRxHGxDAFP8 ,0.277137197192757
Maroca                                                                                                                                                                           ,Mundo Livre                                     ,0.6742502585315409,0.725,0.8510645234912458,0.0,0.03442265795206972,0.033634538152610444,0.02883248730964467,0.17933130699088146,0.5898477157360406,0.8,5,https://open.spotify.com/track/4JrQ68jT83CXIyVZTHj4Rx,4JrQ68jT83CXIyVZTHj4Rx ,0.5253251097991316
Apelo                                                                                                                                                                            ,Jenny Chi                                       ,0.5491209927611169,0.153,0.7821394802908285,1.0,0.03877995642701525,0.926706827309237,0.00013299492385786802,0.12664640324214793,0.166497461928934,0.8,2,https://open.spotify.com/track/55OpI2p7uXEzsDuhNf7Kzn,55OpI2p7uXEzsDuhNf7Kzn ,0.35856193888936255
Samba Da Minha Terra - Live At Carnegie Hall/1964                                                                                                                                ,Stan Getz                                       ,0.5956566701137539,0.322,0.6009911642920023,0.0,0.19389978213507625,0.8825301204819278,0.6020304568527918,0.7031408308004052,0.817258883248731,0.8,6,https://open.spotify.com/track/1BTO5gV9xSAB7EOBKSlcFY,1BTO5gV9xSAB7EOBKSlcFY ,0.19482718442722835
Corcovado                                                                                                                                                                        ,Stan Getz                                       ,0.548086866597725,0.0902,0.6786541032245443,0.0,0.05108932461873638,0.9297188755020082,0.007939086294416245,0.28976697061803447,0.3695431472081218,0.8,6,https://open.spotify.com/track/0bQViEvXvH8iNl8hRRkU5o,0bQViEvXvH8iNl8hRRkU5o ,0.2555604142668373
